antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"diag_1_cat_Circulatory, insulin, discharge_disposition_Home",diabetesMed,0.09437466958149371,0.7615985825939103,0.09437466958149371,1.0,1.3130276537465762,1.0,0.02249905499545947,inf,0.2632450853554636,0.12391655097369707,1.0,0.5619582754868485
"change, num_medications_high, age_num_high",diabetesMed,0.11566433766270878,0.7615985825939103,0.11566433766270878,1.0,1.3130276537465762,1.0,0.027574542042126338,inf,0.2695824985458541,0.15187047390341823,1.0,0.5759352369517091
"number_diagnoses_high, num_medications_high, change",diabetesMed,0.15265692199979997,0.7615985825939103,0.15265692199979997,1.0,1.3130276537465762,1.0,0.03639362658160318,inf,0.28135170227475836,0.20044276012157142,1.0,0.6002213800607857
"change, n_active_meds_high, num_procedures_high",diabetesMed,0.10979181848057497,0.7615985825939103,0.10979181848057497,1.0,1.3130276537465762,1.0,0.026174525145361185,inf,0.2678041185817697,0.1441596938201193,1.0,0.5720798469100596
"num_procedures_high, age_num_high, change",diabetesMed,0.062311572149113405,0.7615985825939103,0.062311572149113405,1.0,1.3130276537465762,1.0,0.014855167121150453,inf,0.2542437448572211,0.08181681738021086,1.0,0.5409084086901055
"insulin, discharge_disposition_Home, num_procedures_high",diabetesMed,0.11570720276622802,0.7615985825939103,0.11570720276622802,1.0,1.3130276537465762,1.0,0.027584761143562578,inf,0.2695955662557158,0.15192675696971972,1.0,0.5759633784848599
"time_in_hospital_high, change, age_num_high",diabetesMed,0.11393544515410005,0.7615985825939103,0.11393544515410005,1.0,1.3130276537465762,1.0,0.02716237161753124,inf,0.2690564881557092,0.1496003902292597,1.0,0.5748001951146299
"time_in_hospital_high, change, n_active_meds_high",diabetesMed,0.16507351365253548,0.7615985825939103,0.16507351365253548,1.0,1.3130276537465762,1.0,0.03935375963096796,inf,0.28553581818804125,0.21674608832689202,1.0,0.6083730441634461
"total_visits_high, time_in_hospital_high, change",diabetesMed,0.06932716075842657,0.7615985825939103,0.06932716075842657,1.0,1.3130276537465762,1.0,0.01652769338954873,inf,0.25616028249021255,0.09102847923154854,1.0,0.5455142396157743
"insulin, discharge_disposition_Home, admission_type_Emergency",diabetesMed,0.17151756754825898,0.7615985825939103,0.17151756754825898,1.0,1.3130276537465762,1.0,0.04089003121354967,inf,0.2877567562906369,0.22520730929421034,1.0,0.6126036546471052
"num_procedures_high, num_lab_procedures_high, change",diabetesMed,0.08928801063054567,0.7615985825939103,0.08928801063054567,1.0,1.3130276537465762,1.0,0.02128638829169209,inf,0.2617747654460447,0.11723762710592472,1.0,0.5586188135529624
"change, num_medications_high, num_lab_procedures_high",diabetesMed,0.15998685470158744,0.7615985825939103,0.15998685470158744,1.0,1.3130276537465762,1.0,0.03814109292720057,inf,0.28380676985881953,0.21006716445911972,1.0,0.6050335822295598
"insulin, discharge_disposition_Home, num_lab_procedures_high",diabetesMed,0.16541643448068927,0.7615985825939103,0.16541643448068927,1.0,1.3130276537465762,1.0,0.03943551244245788,inf,0.2856531415853449,0.21719635285730363,1.0,0.6085981764286519
"change, number_diagnoses_high, num_lab_procedures_high",diabetesMed,0.12748081786617516,0.7615985825939103,0.12748081786617516,1.0,1.3130276537465762,1.0,0.030391607671383714,inf,0.2732334397772864,0.16738583918051855,1.0,0.5836929195902593
"num_lab_procedures_high, change, age_num_high",diabetesMed,0.10060439795962108,0.7615985825939103,0.10060439795962108,1.0,1.3130276537465762,1.0,0.02398423107085998,inf,0.26506847138817397,0.13209635660950808,1.0,0.5660481783047541
"insulin, discharge_disposition_Home, time_in_hospital_high",diabetesMed,0.14484118479146127,0.7615985825939103,0.14484118479146127,1.0,1.3130276537465762,1.0,0.03453034375306173,inf,0.2787802840434419,0.19018048103260665,1.0,0.5950902405163033
"change, n_active_meds_high, num_lab_procedures_high",diabetesMed,0.15302841956363325,0.7615985825939103,0.15302841956363325,1.0,1.3130276537465762,1.0,0.03648219212738395,inf,0.28147510838942585,0.20093054669618401,1.0,0.600465273348092
"total_visits_high, change, num_lab_procedures_high",diabetesMed,0.06609798962664495,0.7615985825939103,0.06609798962664495,1.0,1.3130276537465762,1.0,0.01575785441468517,inf,0.255274552102936,0.08678848823683914,1.0,0.5433942441184195
"change, num_medications_high, num_procedures_high",diabetesMed,0.12505179533341906,0.7615985825939103,0.12505179533341906,1.0,1.3130276537465762,1.0,0.029812525256663336,inf,0.2724748918102392,0.16419646542343627,1.0,0.5820982327117181
"change, number_diagnoses_high, num_procedures_high",diabetesMed,0.0837441239087259,0.7615985825939103,0.0837441239087259,1.0,1.3130276537465762,1.0,0.01996471783927145,inf,0.26019087421638637,0.10995835053093692,1.0,0.5549791752654685
"diag_1_cat_Circulatory, insulin, race_Caucasian",diabetesMed,0.11082058096503636,0.7615985825939103,0.11082058096503636,1.0,1.3130276537465762,1.0,0.02641978357983099,inf,0.26811396249457664,0.14551048741135417,1.0,0.5727552437056771
"diag_1_cat_Circulatory, insulin, num_procedures_high",diabetesMed,0.07622844242502179,0.7615985825939103,0.07622844242502179,1.0,1.3130276537465762,1.0,0.018172968720783694,inf,0.25807399616407845,0.10009005290608232,1.0,0.5500450264530412
"metformin, age_num_high",diabetesMed,0.07688570734564991,0.7615985825939103,0.07688570734564991,1.0,1.3130276537465762,1.0,0.01832966160947274,inf,0.2582577469584868,0.10095305992270459,1.0,0.5504765299613523
"num_lab_procedures_high, glipizide",diabetesMed,0.06544072470601683,0.7615985825939103,0.06544072470601683,1.0,1.3130276537465762,1.0,0.015601161525996124,inf,0.25509502041065935,0.08592548122021687,1.0,0.5429627406101084
"glyburide, race_Caucasian, n_active_meds_high",diabetesMed,0.058896652235415146,0.7615985825939103,0.058896652235415146,1.0,1.3130276537465762,1.0,0.01404104537339651,inf,0.253321187277006,0.07733293309819518,1.0,0.5386664665490976
"num_medications_high, n_active_meds_high",diabetesMed,0.1841484847185906,0.7615985825939103,0.1841484847185906,1.0,1.3130276537465762,1.0,0.04390125977009565,inf,0.29221177253542097,0.24179205283103825,1.0,0.6208960264155191
"change, n_active_meds_high, pioglitazone",diabetesMed,0.060311200651549574,0.7615985825939103,0.060311200651549574,1.0,1.3130276537465762,1.0,0.014378275720792498,inf,0.253702521059514,0.0791902742861431,1.0,0.5395951371430715
"diag_1_cat_Circulatory, gender, n_active_meds_high",diabetesMed,0.05198108220098018,0.7615985825939103,0.05198108220098018,1.0,1.3130276537465762,1.0,0.012392363675016137,inf,0.25147327013217985,0.06825259840156091,1.0,0.5341262992007805
"admission_source_Emergency_Room, gender, n_active_meds_high",diabetesMed,0.075442582193836,0.7615985825939103,0.075442582193836,1.0,1.3130276537465762,1.0,0.01798561852778592,inf,0.25785463705626893,0.0990581966905557,1.0,0.5495290983452779
"rosiglitazone, change, n_active_meds_high",diabetesMed,0.05463871861917213,0.7615985825939103,0.05463871861917213,1.0,1.3130276537465762,1.0,0.013025947964063138,inf,0.25218022157399145,0.07174214851225094,1.0,0.5358710742561255
"insulin, change, race_AfricanAmerican",diabetesMed,0.06801263091717033,0.7615985825939103,0.06801263091717033,1.0,1.3130276537465762,1.0,0.016214307612170645,inf,0.25579897895043463,0.089302465198304,1.0,0.544651232599152
"insulin, change, race_Caucasian",diabetesMed,0.25830511380684984,0.7615985825939103,0.25830511380684984,1.0,1.3130276537465762,1.0,0.0615803052547943,inf,0.32142788341135436,0.33916175753255035,1.0,0.6695808787662751
"insulin, metformin",diabetesMed,0.10427650849443468,0.7615985825939103,0.10427650849443468,1.0,1.3130276537465762,1.0,0.024859667427231377,inf,0.26615514683596797,0.13691793928933246,1.0,0.5684589696446662
"discharge_disposition_Home, gender, n_active_meds_high",diabetesMed,0.09753239887407661,0.7615985825939103,0.09753239887407661,1.0,1.3130276537465762,1.0,0.02325186213459597,inf,0.2641661784962239,0.128062736857904,1.0,0.564031368428952
"insulin, change, admission_type_Elective",diabetesMed,0.06842699358452284,0.7615985825939103,0.06842699358452284,1.0,1.3130276537465762,1.0,0.01631309225938765,inf,0.2559127580600632,0.08984653483921803,1.0,0.5449232674196091
"admission_type_Emergency, insulin, change",diabetesMed,0.18050495091945648,0.7615985825939103,0.18050495091945648,1.0,1.3130276537465762,1.0,0.043032636148015085,inf,0.2909125780242006,0.2370079921954148,1.0,0.6185039960977075
"change, metformin",diabetesMed,0.16757397802449026,0.7615985825939103,0.16757397802449026,1.0,1.3130276537465762,1.0,0.03994987388141541,inf,0.2863935185979849,0.22002926719447674,1.0,0.6100146335972384
"race_Caucasian, metformin",diabetesMed,0.15978681755183105,0.7615985825939103,0.15978681755183105,1.0,1.3130276537465762,1.0,0.038093403787164776,inf,0.28373920141486975,0.20980451014971296,1.0,0.6049022550748565
"admission_type_Urgent, insulin, change",diabetesMed,0.06698386843270893,0.7615985825939103,0.06698386843270893,1.0,1.3130276537465762,1.0,0.015969049177700832,inf,0.2555169298151579,0.08795167160706913,1.0,0.5439758358035346
"metformin, admission_type_Elective",diabetesMed,0.050495091945647046,0.7615985825939103,0.050495091945647046,1.0,1.3130276537465762,1.0,0.012038101491893077,inf,0.2510797104720629,0.06630145210311057,1.0,0.5331507260515553
"admission_type_Emergency, metformin",diabetesMed,0.10367639704516553,0.7615985825939103,0.10367639704516553,1.0,1.3130276537465762,1.0,0.024716600007123987,inf,0.26597694919577236,0.13612997636111215,1.0,0.5680649881805561
"time_in_hospital_high, gender, n_active_meds_high",diabetesMed,0.0777430094160344,0.7615985825939103,0.0777430094160344,1.0,1.3130276537465762,1.0,0.018534043638197578,inf,0.2584978155114182,0.10207872124873363,1.0,0.5510393606243669
"gender, n_active_meds_high, num_lab_procedures_high",diabetesMed,0.07461385685913098,0.7615985825939103,0.07461385685913098,1.0,1.3130276537465762,1.0,0.017788049233351914,inf,0.257623716513549,0.09797005740872762,1.0,0.5489850287043638
"gender, n_active_meds_high, num_procedures_high",diabetesMed,0.05681055053081287,0.7615985825939103,0.05681055053081287,1.0,1.3130276537465762,1.0,0.013543715770166068,inf,0.2527609034857826,0.07459382387152452,1.0,0.5372969119357622
"gender, n_active_meds_high",diabetesMed,0.14698443996742253,0.7615985825939103,0.14698443996742253,1.0,1.3130276537465762,1.0,0.03504129882487382,inf,0.27948073701842535,0.19299463434767924,1.0,0.5964973171738396
"race_Caucasian, n_active_meds_high",diabetesMed,0.22797090888307828,0.7615985825939103,0.22797090888307828,1.0,1.3130276537465762,1.0,0.05434858780508037,inf,0.3087984897838317,0.29933210761322276,1.0,0.6496660538066114
"race_Caucasian, age_num_high, glipizide",diabetesMed,0.05100947318787775,0.7615985825939103,0.05100947318787775,1.0,1.3130276537465762,1.0,0.01216073070912798,inf,0.25121580318292,0.066976848898728,1.0,0.533488424449364
"race_Caucasian, n_active_meds_high, glipizide",diabetesMed,0.06658379413319616,0.7615985825939103,0.06658379413319616,1.0,1.3130276537465762,1.0,0.01587367089762924,inf,0.25540741194299443,0.0874263629882556,1.0,0.5437131814941278
"admission_type_Emergency, admission_source_Emergency_Room, glipizide",diabetesMed,0.056967722577050024,0.7615985825939103,0.056967722577050024,1.0,1.3130276537465762,1.0,0.01358118580876562,inf,0.25280303030303025,0.07480019511462985,1.0,0.5374000975573149
"discharge_disposition_Home, n_active_meds_high, glipizide",diabetesMed,0.0553817137468387,0.7615985825939103,0.0553817137468387,1.0,1.3130276537465762,1.0,0.013203079055624664,inf,0.2523785754261771,0.07271772166147611,1.0,0.536358860830738
"time_in_hospital_high, n_active_meds_high",diabetesMed,0.16507351365253548,0.7615985825939103,0.16507351365253548,1.0,1.3130276537465762,1.0,0.03935375963096796,inf,0.28553581818804125,0.21674608832689202,1.0,0.6083730441634461
"n_active_meds_high, num_lab_procedures_high",diabetesMed,0.15302841956363325,0.7615985825939103,0.15302841956363325,1.0,1.3130276537465762,1.0,0.03648219212738395,inf,0.28147510838942585,0.20093054669618401,1.0,0.600465273348092
"num_medications_high, n_active_meds_high, glipizide",diabetesMed,0.05518167659708231,0.7615985825939103,0.05518167659708231,1.0,1.3130276537465762,1.0,0.013155389915588872,inf,0.2523251417769376,0.07245506735206933,1.0,0.5362275336760347
"glyburide, race_Caucasian, age_num_high",diabetesMed,0.05012359438181377,0.7615985825939103,0.05012359438181377,1.0,1.3130276537465762,1.0,0.011949535946112318,inf,0.2509815129589796,0.06581366552849799,1.0,0.532906832764249
"num_procedures_high, n_active_meds_high",diabetesMed,0.10979181848057497,0.7615985825939103,0.10979181848057497,1.0,1.3130276537465762,1.0,0.026174525145361185,inf,0.2678041185817697,0.1441596938201193,1.0,0.5720798469100596
"glyburide, change, race_Caucasian",diabetesMed,0.06271164644862617,0.7615985825939103,0.06271164644862617,1.0,1.3130276537465762,1.0,0.014950545401222051,inf,0.2543522668374036,0.08234212599902442,1.0,0.5411710629995122
"gender, n_active_meds_high, age_num_high",diabetesMed,0.0567533970594539,0.7615985825939103,0.0567533970594539,1.0,1.3130276537465762,1.0,0.013530090301584412,inf,0.25274558812391124,0.07451877978312257,1.0,0.5372593898915613
"gender, number_diagnoses_high, n_active_meds_high",diabetesMed,0.0645691342677926,0.7615985825939103,0.0645691342677926,1.0,1.3130276537465762,1.0,0.01539337313012587,inf,0.25485733488116324,0.08478105887208734,1.0,0.5423905294360437
"glyburide, change, n_active_meds_high",diabetesMed,0.0766428050923743,0.7615985825939103,0.0766428050923743,1.0,1.3130276537465762,1.0,0.0182717533680007,inf,0.25818980858208374,0.10063412254699636,1.0,0.5503170612734982
"num_medications_high, gender, n_active_meds_high",diabetesMed,0.08640176032691786,0.7615985825939103,0.08640176032691786,1.0,1.3130276537465762,1.0,0.020598302128318466,inf,0.2609477635283078,0.11344790064162696,1.0,0.5567239503208135
"n_active_meds_high, race_AfricanAmerican",diabetesMed,0.05199537056881992,0.7615985825939103,0.05199537056881992,1.0,1.3130276537465762,1.0,0.012395770042161545,inf,0.25147706034846556,0.06827135942366139,1.0,0.5341356797118307
"insulin, discharge_disposition_Home, change",diabetesMed,0.21904067898323976,0.7615985825939103,0.21904067898323976,1.0,1.3130276537465762,1.0,0.052219608339196644,inf,0.3052673948442103,0.28760646880042023,1.0,0.6438032344002101
"discharge_disposition_Home, metformin",diabetesMed,0.13793990312486604,0.7615985825939103,0.13793990312486604,1.0,1.3130276537465762,1.0,0.03288506842182676,inf,0.2765484892181724,0.18111890735807284,1.0,0.5905594536790364
"admission_source_Emergency_Room, metformin",diabetesMed,0.11046337176904282,0.7615985825939103,0.11046337176904282,1.0,1.3130276537465762,1.0,0.026334624401195633,inf,0.2680062965818555,0.14504146185884206,1.0,0.572520730929421
"admission_type_Emergency, glipizide",diabetesMed,0.06455484589995285,0.7615985825939103,0.06455484589995285,1.0,1.3130276537465762,1.0,0.015389966762980455,inf,0.2548534420870946,0.08476229784998686,1.0,0.5423811489249935
"insulin, change, num_lab_procedures_high",diabetesMed,0.19250717990483948,0.7615985825939103,0.19250717990483948,1.0,1.3130276537465762,1.0,0.04589398455016283,inf,0.29523657854690866,0.25276725075982137,1.0,0.6263836253799107
"gender, n_active_meds_high, race_Caucasian",diabetesMed,0.11464986354608712,0.7615985825939103,0.11464986354608712,1.0,1.3130276537465762,1.0,0.02733268997480194,inf,0.2692735987605506,0.15053844133428387,1.0,0.5752692206671419
"insulin, glipizide",diabetesMed,0.06201151642447883,0.7615985825939103,0.06201151642447883,1.0,1.3130276537465762,1.0,0.014783633411096765,inf,0.254162414124027,0.0814228359161007,1.0,0.5407114179580503
"insulin, change, num_procedures_high",diabetesMed,0.1284667152471173,0.7615985825939103,0.1284667152471173,1.0,1.3130276537465762,1.0,0.03062664700441728,inf,0.27354252737884444,0.16868034970545193,1.0,0.5843401748527259
"change, glipizide",diabetesMed,0.0933459070970323,0.7615985825939103,0.0933459070970323,1.0,1.3130276537465762,1.0,0.022253796560989664,inf,0.2629463863586219,0.12256575738246218,1.0,0.5612828786912311
"insulin, change, num_medications_high",diabetesMed,0.22318430565676484,0.7615985825939103,0.22318430565676484,1.0,1.3130276537465762,1.0,0.05320745481136668,inf,0.3068957271874482,0.2930471652095606,1.0,0.6465235826047803
"race_Caucasian, glipizide",diabetesMed,0.09761812908111507,0.7615985825939103,0.09761812908111507,1.0,1.3130276537465762,1.0,0.02327230033746845,inf,0.26419127543345733,0.12817530299050692,1.0,0.5640876514952534
"insulin, change, number_diagnoses_high",diabetesMed,0.17558975238258534,0.7615985825939103,0.17558975238258534,1.0,1.3130276537465762,1.0,0.04186084584999267,inf,0.2891781344240702,0.23055420059284829,1.0,0.6152771002964241
"n_active_meds_high, metformin",diabetesMed,0.16304456541929216,0.7615985825939103,0.16304456541929216,1.0,1.3130276537465762,1.0,0.03887005549631917,inf,0.28484362196121277,0.21408202318862332,1.0,0.6070410115943117
"num_medications_high, metformin, num_lab_procedures_high",diabetesMed,0.060311200651549574,0.7615985825939103,0.060311200651549574,1.0,1.3130276537465762,1.0,0.014378275720792498,inf,0.253702521059514,0.0791902742861431,1.0,0.5395951371430715
"insulin, change, n_active_meds_high",diabetesMed,0.22589909554631574,0.7615985825939103,0.22589909554631574,1.0,1.3130276537465762,1.0,0.05385466456899535,inf,0.3079720176458644,0.2966117594086526,1.0,0.6483058797043263
"total_visits_high, insulin, change",diabetesMed,0.09933273322188406,0.7615985825939103,0.09933273322188406,1.0,1.3130276537465762,1.0,0.023681064394918128,inf,0.2646942174982152,0.130426625642565,1.0,0.5652133128212825
"discharge_disposition_Home, glipizide",diabetesMed,0.07995770643119436,0.7615985825939103,0.07995770643119436,1.0,1.3130276537465762,1.0,0.019062030545736748,inf,0.2591200633628923,0.10498667967430865,1.0,0.5524933398371543
"number_diagnoses_high, n_active_meds_high",diabetesMed,0.13286753254175776,0.7615985825939103,0.13286753254175776,1.0,1.3130276537465762,1.0,0.03167580808520479,inf,0.2749307935670972,0.17445874451240104,1.0,0.5872293722562005
"admission_source_Emergency_Room, glipizide",diabetesMed,0.06799834254933058,0.7615985825939103,0.06799834254933058,1.0,1.3130276537465762,1.0,0.01621090124502523,inf,0.25579505733733976,0.0892837041762035,1.0,0.5446418520881018
"admission_source_Emergency_Room, n_active_meds_high",diabetesMed,0.1582579621929787,0.7615985825939103,0.1582579621929787,1.0,1.3130276537465762,1.0,0.03772892250260547,inf,0.2832238461407886,0.20779708078496115,1.0,0.6038985403924806
"total_visits_high, metformin",diabetesMed,0.05432437452669781,0.7615985825939103,0.05432437452669781,1.0,1.3130276537465762,1.0,0.012951007886864027,inf,0.25209639646445564,0.07132940602604029,1.0,0.5356647030130202
"number_diagnoses_high, metformin",diabetesMed,0.08081500850157887,0.7615985825939103,0.08081500850157887,1.0,1.3130276537465762,1.0,0.019266412574461586,inf,0.2593617385086505,0.1061123410003377,1.0,0.5530561705001689
"discharge_disposition_Skilled_Nursing, insulin, change",diabetesMed,0.05105233829139697,0.7615985825939103,0.05105233829139697,1.0,1.3130276537465762,1.0,0.012170949810564227,inf,0.25122715090191833,0.06703313196502945,1.0,0.5335165659825147
"admission_type_Emergency, gender, n_active_meds_high",diabetesMed,0.07027019303584951,0.7615985825939103,0.07027019303584951,1.0,1.3130276537465762,1.0,0.016752513621146055,inf,0.25642010788547537,0.09226670669018047,1.0,0.5461333533450903
"admission_source_Physician_Referral, metformin",diabetesMed,0.0741423407204195,0.7615985825939103,0.0741423407204195,1.0,1.3130276537465762,1.0,0.017675639117553252,inf,0.25749251520108646,0.09735094367941165,1.0,0.5486754718397058
"diag_1_cat_Circulatory, metformin",diabetesMed,0.05805363853287039,0.7615985825939103,0.05805363853287039,1.0,1.3130276537465762,1.0,0.013840069711817088,inf,0.2530944724227899,0.07622603279426662,1.0,0.5381130163971333
"insulin, admission_source_Emergency_Room, change",diabetesMed,0.1970080157743581,0.7615985825939103,0.1970080157743581,1.0,1.3130276537465762,1.0,0.04696699020096823,inf,0.29689140376163264,0.25867697272147383,1.0,0.629338486360737
"diag_2_cat_Circulatory, metformin",diabetesMed,0.05853944303942161,0.7615985825939103,0.05853944303942161,1.0,1.3130276537465762,1.0,0.01395588619476116,inf,0.2532250720898466,0.07686390754568309,1.0,0.5384319537728416
"diag_3_cat_Circulatory, metformin",diabetesMed,0.059039535913812564,0.7615985825939103,0.059039535913812564,1.0,1.3130276537465762,1.0,0.014075109044850653,inf,0.25335965378483033,0.07752054331920002,1.0,0.5387602716596
"admission_source_Physician_Referral, insulin, change",diabetesMed,0.10727706574078043,0.7615985825939103,0.10727706574078043,1.0,1.3130276537465762,1.0,0.025575004527768314,inf,0.26704972870884613,0.14085775393043412,1.0,0.570428876965217
"diag_1_cat_Circulatory, insulin, change",diabetesMed,0.10477660136882563,0.7615985825939103,0.10477660136882563,1.0,1.3130276537465762,1.0,0.024978890277320864,inf,0.2663038273693618,0.1375745750628494,1.0,0.5687872875314247
"time_in_hospital_high, metformin",diabetesMed,0.10697701001614586,0.7615985825939103,0.10697701001614586,1.0,1.3130276537465762,1.0,0.02550347081771462,inf,0.2669599999999999,0.14046377246632397,1.0,0.570231886233162
"time_in_hospital_high, insulin, change",diabetesMed,0.2030091302670496,0.7615985825939103,0.2030091302670496,1.0,1.3130276537465762,1.0,0.04839766440204213,inf,0.29912691156169885,0.26655660200367715,1.0,0.6332783010018386
"diag_2_cat_Circulatory, insulin, change",diabetesMed,0.10290482518181948,0.7615985825939103,0.10290482518181948,1.0,1.3130276537465762,1.0,0.024532656181271636,inf,0.2657481882615274,0.135116881167686,1.0,0.567558440583843
"diag_2_cat_Diabetes, insulin, change",diabetesMed,0.05205252404017889,0.7615985825939103,0.05205252404017889,1.0,1.3130276537465762,1.0,0.012409395510743201,inf,0.25149222235620394,0.06834640351206334,1.0,0.5341732017560317
"metformin, num_lab_procedures_high",diabetesMed,0.0987611985082944,0.7615985825939103,0.0987611985082944,1.0,1.3130276537465762,1.0,0.02354480970910157,inf,0.26452635751089965,0.12967618475854562,1.0,0.5648380923792728
"num_procedures_high, metformin",diabetesMed,0.06821266806692672,0.7615985825939103,0.06821266806692672,1.0,1.3130276537465762,1.0,0.016261996752206437,inf,0.25585389416220683,0.08956511950771077,1.0,0.5447825597538554
"diag_3_cat_Circulatory, insulin, change",diabetesMed,0.09816108705902525,0.7615985825939103,0.09816108705902525,1.0,1.3130276537465762,1.0,0.02340174228899418,inf,0.2643503335076127,0.1288882218303253,1.0,0.5644441109151627
"num_medications_high, metformin",diabetesMed,0.11569291439838827,0.7615985825939103,0.11569291439838827,1.0,1.3130276537465762,1.0,0.02758135477641717,inf,0.2695912102116659,0.15190799594761922,1.0,0.5759539979738096
"insulin, diag_3_cat_Diabetes, change",diabetesMed,0.06088273536513924,0.7615985825939103,0.06088273536513924,1.0,1.3130276537465762,1.0,0.014514530406609057,inf,0.2538569211575327,0.07994071517016246,1.0,0.5399703575850813
"n_active_meds_high, admission_type_Elective",diabetesMed,0.06415477160044009,0.7615985825939103,0.06415477160044009,1.0,1.3130276537465762,1.0,0.015294588482908864,inf,0.2547444921141426,0.0842369892311733,1.0,0.5421184946155867
"race_Caucasian, num_medications_high, glipizide",diabetesMed,0.05599611356394759,0.7615985825939103,0.05599611356394759,1.0,1.3130276537465762,1.0,0.01334955284287747,inf,0.2525428346552037,0.07352444561179693,1.0,0.5367622228058985
"gender, change",diabetesMed,0.2152828382413877,0.7615985825939103,0.2152828382413877,1.0,1.3130276537465762,1.0,0.05132373377995275,inf,0.3038055353241078,0.2826723199879929,1.0,0.6413361599939964
"race_Caucasian, metformin, age_num_high",diabetesMed,0.06371183219740809,0.7615985825939103,0.06371183219740809,1.0,1.3130276537465762,1.0,0.015188991101401025,inf,0.25462397753632027,0.0836553975460583,1.0,0.5418276987730292
"n_active_meds_high, admission_type_Emergency, metformin",diabetesMed,0.08000057153471359,0.7615985825939103,0.08000057153471359,1.0,1.3130276537465762,1.0,0.019072249647172988,inf,0.2591321364229359,0.1050429627406101,1.0,0.5525214813703051
"admission_type_Emergency, metformin, num_lab_procedures_high",diabetesMed,0.05773929444039607,0.7615985825939103,0.05773929444039607,1.0,1.3130276537465762,1.0,0.013765129634617977,inf,0.25301003851636183,0.07581329030805598,1.0,0.537906645154028
"time_in_hospital_high, admission_type_Emergency, metformin",diabetesMed,0.05099518482003801,0.7615985825939103,0.05099518482003801,1.0,1.3130276537465762,1.0,0.012157324341982571,inf,0.2512120208377247,0.06695808787662753,1.0,0.5334790439383138
"admission_type_Emergency, admission_source_Emergency_Room, metformin",diabetesMed,0.09338877220055153,0.7615985825939103,0.09338877220055153,1.0,1.3130276537465762,1.0,0.022264015662425904,inf,0.2629588186159398,0.12262204044876364,1.0,0.5613110202243818
"admission_type_Emergency, discharge_disposition_Home, metformin",diabetesMed,0.0697843885292983,0.7615985825939103,0.0697843885292983,1.0,1.3130276537465762,1.0,0.016636697138201983,inf,0.2562861926485723,0.09162883193876403,1.0,0.545814415969382
"n_active_meds_high, race_Caucasian, metformin",diabetesMed,0.12137968479860546,0.7615985825939103,0.12137968479860546,1.0,1.3130276537465762,1.0,0.028937088900291938,inf,0.2713361087621154,0.15937488274361186,1.0,0.579687441371806
"diag_1_cat_Circulatory, n_active_meds_high",diabetesMed,0.09690371068912798,0.7615985825939103,0.09690371068912798,1.0,1.3130276537465762,1.0,0.02310198198019775,inf,0.26398227988292056,0.1272372518854827,1.0,0.5636186259427414
"number_diagnoses_high, metformin, race_Caucasian",diabetesMed,0.06518353408490148,0.7615985825939103,0.06518353408490148,1.0,1.3130276537465762,1.0,0.015539846917378669,inf,0.25502483760030564,0.08558778282240816,1.0,0.542793891411204
"time_in_hospital_high, discharge_disposition_Home, metformin",diabetesMed,0.05702487604840899,0.7615985825939103,0.05702487604840899,1.0,1.3130276537465762,1.0,0.013594811277347275,inf,0.2528183526274319,0.07487523920303177,1.0,0.5374376196015159
"num_medications_high, race_Caucasian, metformin",diabetesMed,0.09063111720748139,0.7615985825939103,0.09063111720748139,1.0,1.3130276537465762,1.0,0.021606586803361,inf,0.26216139777512404,0.11900116318337023,1.0,0.5595005815916851
"race_Caucasian, metformin, num_procedures_high",diabetesMed,0.05352422592767228,0.7615985825939103,0.05352422592767228,1.0,1.3130276537465762,1.0,0.012760251326720845,inf,0.251883274709017,0.07027878878841319,1.0,0.5351393943942065
"race_Caucasian, metformin, num_lab_procedures_high",diabetesMed,0.07394230357066313,0.7615985825939103,0.07394230357066313,1.0,1.3130276537465762,1.0,0.017627949977517453,inf,0.25743689440227113,0.09708828937000488,1.0,0.5485441446850025
"time_in_hospital_high, race_Caucasian, metformin",diabetesMed,0.08132938974380957,0.7615985825939103,0.08132938974380957,1.0,1.3130276537465762,1.0,0.019389041791696496,inf,0.25950696010576246,0.10678773779595513,1.0,0.5533938688979776
"admission_source_Physician_Referral, race_Caucasian, metformin",diabetesMed,0.058968094074613855,0.7615985825939103,0.058968094074613855,1.0,1.3130276537465762,1.0,0.014058077209123582,inf,0.25334041907075616,0.07742673820869761,1.0,0.5387133691043489
"admission_source_Emergency_Room, metformin, race_Caucasian",diabetesMed,0.07927186477488676,0.7615985825939103,0.07927186477488676,1.0,1.3130276537465762,1.0,0.018898524922756878,inf,0.25892704728502924,0.10408615061348542,1.0,0.5520430753067427
"discharge_disposition_Home, race_Caucasian, metformin",diabetesMed,0.09986140283195451,0.7615985825939103,0.09986140283195451,1.0,1.3130276537465762,1.0,0.023807099979298446,inf,0.2648496777675481,0.1311207834602829,1.0,0.5655603917301415
"discharge_disposition_Home, admission_source_Emergency_Room, metformin",diabetesMed,0.07468529869832968,0.7615985825939103,0.07468529869832968,1.0,1.3130276537465762,1.0,0.01780508106907898,inf,0.2576436071649166,0.09806386251923005,1.0,0.549031931259615
